anime_id,title,genre,aired,episodes,members,popularity,ranked,score
69,Cluster Edge,Sci-Fi,Oct 5 2005 to Mar 29 2006,25,8491,4637,6382,6.43
71,Full Metal Panic!,Action,Jan 8 2002 to Jun 18 2002,24,366930,244,1094,7.72
71,Full Metal Panic!,Military,Jan 8 2002 to Jun 18 2002,24,366930,244,1094,7.72
71,Full Metal Panic!,Sci-Fi,Jan 8 2002 to Jun 18 2002,24,366930,244,1094,7.72
71,Full Metal Panic!,Comedy,Jan 8 2002 to Jun 18 2002,24,366930,244,1094,7.72
71,Full Metal Panic!,Mecha,Jan 8 2002 to Jun 18 2002,24,366930,244,1094,7.72
71,Full Metal Panic!,Action,Jan 8 2002 to Jun 18 2002,24,366816,244,1095,7.72
71,Full Metal Panic!,Military,Jan 8 2002 to Jun 18 2002,24,366816,244,1095,7.72
71,Full Metal Panic!,Sci-Fi,Jan 8 2002 to Jun 18 2002,24,366816,244,1095,7.72
71,Full Metal Panic!,Comedy,Jan 8 2002 to Jun 18 2002,24,366816,244,1095,7.72
71,Full Metal Panic!,Mecha,Jan 8 2002 to Jun 18 2002,24,366816,244,1095,7.72
72,Full Metal Panic? Fumoffu,Action,Aug 26 2003 to Oct 18 2003,12,230437,452,426,8.12
72,Full Metal Panic? Fumoffu,Comedy,Aug 26 2003 to Oct 18 2003,12,230437,452,426,8.12
72,Full Metal Panic? Fumoffu,School,Aug 26 2003 to Oct 18 2003,12,230437,452,426,8.12
73,Full Metal Panic! The Second Raid,Action,Jul 14 2005 to Oct 20 2005,13,207982,520,559,8.01
73,Full Metal Panic! The Second Raid,Military,Jul 14 2005 to Oct 20 2005,13,207982,520,559,8.01
73,Full Metal Panic! The Second Raid,Mecha,Jul 14 2005 to Oct 20 2005,13,207982,520,559,8.01
74,Gakuen Alice,Comedy,Oct 30 2004 to May 14 2005,26,71136,1477,1074,7.73
74,Gakuen Alice,School,Oct 30 2004 to May 14 2005,26,71136,1477,1074,7.73
74,Gakuen Alice,Shoujo,Oct 30 2004 to May 14 2005,26,71136,1477,1074,7.73
74,Gakuen Alice,SuperPower,Oct 30 2004 to May 14 2005,26,71136,1477,1074,7.73
75,Soukyuu no Fafner: Dead Aggressor,Action,Jul 5 2004 to Dec 27 2004,25,36949,2280,2388,7.34
75,Soukyuu no Fafner: Dead Aggressor,Drama,Jul 5 2004 to Dec 27 2004,25,36949,2280,2388,7.34
75,Soukyuu no Fafner: Dead Aggressor,Mecha,Jul 5 2004 to Dec 27 2004,25,36949,2280,2388,7.34
75,Soukyuu no Fafner: Dead Aggressor,Military,Jul 5 2004 to Dec 27 2004,25,36949,2280,2388,7.34
75,Soukyuu no Fafner: Dead Aggressor,Sci-Fi,Jul 5 2004 to Dec 27 2004,25,36949,2280,2388,7.34
76,Mahou Shoujo Lyrical Nanoha,Action,Oct 3 2004 to Dec 26 2004,13,81877,1325,1834,7.47
76,Mahou Shoujo Lyrical Nanoha,Comedy,Oct 3 2004 to Dec 26 2004,13,81877,1325,1834,7.47
76,Mahou Shoujo Lyrical Nanoha,Drama,Oct 3 2004 to Dec 26 2004,13,81877,1325,1834,7.47
76,Mahou Shoujo Lyrical Nanoha,Magic,Oct 3 2004 to Dec 26 2004,13,81877,1325,1834,7.47
76,Mahou Shoujo Lyrical Nanoha,SuperPower,Oct 3 2004 to Dec 26 2004,13,81877,1325,1834,7.47
77,Mahou Shoujo Lyrical Nanoha A's,Action,Oct 2 2005 to Dec 25 2005,13,52796,1825,523,8.04
77,Mahou Shoujo Lyrical Nanoha A's,Comedy,Oct 2 2005 to Dec 25 2005,13,52796,1825,523,8.04
77,Mahou Shoujo Lyrical Nanoha A's,Drama,Oct 2 2005 to Dec 25 2005,13,52796,1825,523,8.04
77,Mahou Shoujo Lyrical Nanoha A's,Magic,Oct 2 2005 to Dec 25 2005,13,52796,1825,523,8.04
77,Mahou Shoujo Lyrical Nanoha A's,SuperPower,Oct 2 2005 to Dec 25 2005,13,52796,1825,523,8.04
79,Shuffle!,Comedy,Jul 8 2005 to Jan 6 2006,24,216621,496,3054,7.18
79,Shuffle!,Drama,Jul 8 2005 to Jan 6 2006,24,216621,496,3054,7.18
79,Shuffle!,Ecchi,Jul 8 2005 to Jan 6 2006,24,216621,496,3054,7.18
79,Shuffle!,Fantasy,Jul 8 2005 to Jan 6 2006,24,216621,496,3054,7.18
79,Shuffle!,Harem,Jul 8 2005 to Jan 6 2006,24,216621,496,3054,7.18
79,Shuffle!,Magic,Jul 8 2005 to Jan 6 2006,24,216621,496,3054,7.18
79,Shuffle!,Romance,Jul 8 2005 to Jan 6 2006,24,216621,496,3054,7.18
79,Shuffle!,School,Jul 8 2005 to Jan 6 2006,24,216621,496,3054,7.18
79,Shuffle!,Seinen,Jul 8 2005 to Jan 6 2006,24,216621,496,3054,7.18
80,Mobile Suit Gundam,Action,Apr 7 1979 to Jan 26 1980,43,81593,1332,844,7.84
80,Mobile Suit Gundam,Military,Apr 7 1979 to Jan 26 1980,43,81593,1332,844,7.84
80,Mobile Suit Gundam,Sci-Fi,Apr 7 1979 to Jan 26 1980,43,81593,1332,844,7.84
80,Mobile Suit Gundam,Space,Apr 7 1979 to Jan 26 1980,43,81593,1332,844,7.84
80,Mobile Suit Gundam,Mecha,Apr 7 1979 to Jan 26 1980,43,81593,1332,844,7.84
81,Mobile Suit Gundam: The 08th MS Team,Military,Jan 25 1996 to Jul 25 1999,12,53542,1803,473,8.08
81,Mobile Suit Gundam: The 08th MS Team,Sci-Fi,Jan 25 1996 to Jul 25 1999,12,53542,1803,473,8.08
81,Mobile Suit Gundam: The 08th MS Team,Adventure,Jan 25 1996 to Jul 25 1999,12,53542,1803,473,8.08
81,Mobile Suit Gundam: The 08th MS Team,Drama,Jan 25 1996 to Jul 25 1999,12,53542,1803,473,8.08
81,Mobile Suit Gundam: The 08th MS Team,Romance,Jan 25 1996 to Jul 25 1999,12,53542,1803,473,8.08
81,Mobile Suit Gundam: The 08th MS Team,Mecha,Jan 25 1996 to Jul 25 1999,12,53542,1803,473,8.08
82,Mobile Suit Gundam 0080: War in the Pocket,Military,Mar 25 1989 to Aug 25 1989,6,36514,2298,719,7.9
82,Mobile Suit Gundam 0080: War in the Pocket,Sci-Fi,Mar 25 1989 to Aug 25 1989,6,36514,2298,719,7.9
82,Mobile Suit Gundam 0080: War in the Pocket,Space,Mar 25 1989 to Aug 25 1989,6,36514,2298,719,7.9
82,Mobile Suit Gundam 0080: War in the Pocket,Drama,Mar 25 1989 to Aug 25 1989,6,36514,2298,719,7.9
82,Mobile Suit Gundam 0080: War in the Pocket,Mecha,Mar 25 1989 to Aug 25 1989,6,36514,2298,719,7.9
83,Mobile Suit Gundam: The 08th MS Team - Miller's Report,Military,Aug 1 1998,1,10433,4260,4254,6.88
83,Mobile Suit Gundam: The 08th MS Team - Miller's Report,Sci-Fi,Aug 1 1998,1,10433,4260,4254,6.88
83,Mobile Suit Gundam: The 08th MS Team - Miller's Report,Drama,Aug 1 1998,1,10433,4260,4254,6.88
83,Mobile Suit Gundam: The 08th MS Team - Miller's Report,Romance,Aug 1 1998,1,10433,4260,4254,6.88
83,Mobile Suit Gundam: The 08th MS Team - Miller's Report,Mecha,Aug 1 1998,1,10433,4260,4254,6.88
84,Mobile Suit Gundam 0083: Stardust Memory,Military,May 23 1991 to Sep 24 1992,13,29374,2594,2253,7.37
84,Mobile Suit Gundam 0083: Stardust Memory,Sci-Fi,May 23 1991 to Sep 24 1992,13,29374,2594,2253,7.37
84,Mobile Suit Gundam 0083: Stardust Memory,Adventure,May 23 1991 to Sep 24 1992,13,29374,2594,2253,7.37
84,Mobile Suit Gundam 0083: Stardust Memory,Space,May 23 1991 to Sep 24 1992,13,29374,2594,2253,7.37
84,Mobile Suit Gundam 0083: Stardust Memory,Drama,May 23 1991 to Sep 24 1992,13,29374,2594,2253,7.37
84,Mobile Suit Gundam 0083: Stardust Memory,Romance,May 23 1991 to Sep 24 1992,13,29374,2594,2253,7.37
84,Mobile Suit Gundam 0083: Stardust Memory,Mecha,May 23 1991 to Sep 24 1992,13,29374,2594,2253,7.37
85,Mobile Suit Zeta Gundam,Military,Mar 2 1985 to Feb 22 1986,50,45630,2016,611,7.98
85,Mobile Suit Zeta Gundam,Sci-Fi,Mar 2 1985 to Feb 22 1986,50,45630,2016,611,7.98
85,Mobile Suit Zeta Gundam,Space,Mar 2 1985 to Feb 22 1986,50,45630,2016,611,7.98
85,Mobile Suit Zeta Gundam,Drama,Mar 2 1985 to Feb 22 1986,50,45630,2016,611,7.98
85,Mobile Suit Zeta Gundam,Romance,Mar 2 1985 to Feb 22 1986,50,45630,2016,611,7.98
85,Mobile Suit Zeta Gundam,Mecha,Mar 2 1985 to Feb 22 1986,50,45630,2016,611,7.98
86,Mobile Suit Gundam ZZ,Space,Mar 1 1986 to Jan 31 1987,47,26314,2762,5008,6.72
86,Mobile Suit Gundam ZZ,Comedy,Mar 1 1986 to Jan 31 1987,47,26314,2762,5008,6.72
86,Mobile Suit Gundam ZZ,Mecha,Mar 1 1986 to Jan 31 1987,47,26314,2762,5008,6.72
86,Mobile Suit Gundam ZZ,Military,Mar 1 1986 to Jan 31 1987,47,26314,2762,5008,6.72
86,Mobile Suit Gundam ZZ,Drama,Mar 1 1986 to Jan 31 1987,47,26314,2762,5008,6.72
86,Mobile Suit Gundam ZZ,Sci-Fi,Mar 1 1986 to Jan 31 1987,47,26314,2762,5008,6.72
87,Mobile Suit Gundam: Char's Counterattack,Military,Mar 12 1988,1,29248,2604,1081,7.73
87,Mobile Suit Gundam: Char's Counterattack,Sci-Fi,Mar 12 1988,1,29248,2604,1081,7.73
87,Mobile Suit Gundam: Char's Counterattack,Space,Mar 12 1988,1,29248,2604,1081,7.73
87,Mobile Suit Gundam: Char's Counterattack,Drama,Mar 12 1988,1,29248,2604,1081,7.73
87,Mobile Suit Gundam: Char's Counterattack,Mecha,Mar 12 1988,1,29248,2604,1081,7.73
87,Mobile Suit Gundam: Char's Counterattack,Military,Mar 12 1988,1,29228,2603,1081,7.73
87,Mobile Suit Gundam: Char's Counterattack,Sci-Fi,Mar 12 1988,1,29228,2603,1081,7.73
87,Mobile Suit Gundam: Char's Counterattack,Space,Mar 12 1988,1,29228,2603,1081,7.73
87,Mobile Suit Gundam: Char's Counterattack,Drama,Mar 12 1988,1,29228,2603,1081,7.73
87,Mobile Suit Gundam: Char's Counterattack,Mecha,Mar 12 1988,1,29228,2603,1081,7.73
88,Mobile Suit Gundam F91,Drama,Mar 16 1991,1,19835,3208,4803,6.76
88,Mobile Suit Gundam F91,Mecha,Mar 16 1991,1,19835,3208,4803,6.76
88,Mobile Suit Gundam F91,Military,Mar 16 1991,1,19835,3208,4803,6.76
88,Mobile Suit Gundam F91,Sci-Fi,Mar 16 1991,1,19835,3208,4803,6.76
88,Mobile Suit Gundam F91,Space,Mar 16 1991,1,19835,3208,4803,6.76
89,Mobile Suit Victory Gundam,Drama,Apr 2 1993 to Mar 25 1994,51,18123,3353,4512,6.82
89,Mobile Suit Victory Gundam,Mecha,Apr 2 1993 to Mar 25 1994,51,18123,3353,4512,6.82
89,Mobile Suit Victory Gundam,Military,Apr 2 1993 to Mar 25 1994,51,18123,3353,4512,6.82
89,Mobile Suit Victory Gundam,Sci-Fi,Apr 2 1993 to Mar 25 1994,51,18123,3353,4512,6.82
89,Mobile Suit Victory Gundam,Space,Apr 2 1993 to Mar 25 1994,51,18123,3353,4512,6.82
90,Mobile Suit Gundam Wing,Action,Apr 7 1995 to Mar 29 1996,49,116607,968,917,7.8
90,Mobile Suit Gundam Wing,Military,Apr 7 1995 to Mar 29 1996,49,116607,968,917,7.8
90,Mobile Suit Gundam Wing,Sci-Fi,Apr 7 1995 to Mar 29 1996,49,116607,968,917,7.8
90,Mobile Suit Gundam Wing,Space,Apr 7 1995 to Mar 29 1996,49,116607,968,917,7.8
90,Mobile Suit Gundam Wing,Drama,Apr 7 1995 to Mar 29 1996,49,116607,968,917,7.8
90,Mobile Suit Gundam Wing,Mecha,Apr 7 1995 to Mar 29 1996,49,116607,968,917,7.8
91,Mobile Suit Gundam Wing: Endless Waltz,Action,Jan 25 1997 to Jul 25 1997,3,36856,2288,861,7.83
91,Mobile Suit Gundam Wing: Endless Waltz,Drama,Jan 25 1997 to Jul 25 1997,3,36856,2288,861,7.83
91,Mobile Suit Gundam Wing: Endless Waltz,Mecha,Jan 25 1997 to Jul 25 1997,3,36856,2288,861,7.83
91,Mobile Suit Gundam Wing: Endless Waltz,Military,Jan 25 1997 to Jul 25 1997,3,36856,2288,861,7.83
91,Mobile Suit Gundam Wing: Endless Waltz,Sci-Fi,Jan 25 1997 to Jul 25 1997,3,36856,2288,861,7.83
91,Mobile Suit Gundam Wing: Endless Waltz,Space,Jan 25 1997 to Jul 25 1997,3,36856,2288,861,7.83
92,After War Gundam X,Sci-Fi,Apr 5 1996 to Dec 28 1996,39,25652,2802,2264,7.36
92,After War Gundam X,Adventure,Apr 5 1996 to Dec 28 1996,39,25652,2802,2264,7.36
92,After War Gundam X,Space,Apr 5 1996 to Dec 28 1996,39,25652,2802,2264,7.36
92,After War Gundam X,Drama,Apr 5 1996 to Dec 28 1996,39,25652,2802,2264,7.36
92,After War Gundam X,Mecha,Apr 5 1996 to Dec 28 1996,39,25652,2802,2264,7.36
93,Mobile Suit Gundam SEED,Action,Oct 5 2002 to Sep 27 2003,50,126362,894,819,7.85
93,Mobile Suit Gundam SEED,Drama,Oct 5 2002 to Sep 27 2003,50,126362,894,819,7.85
93,Mobile Suit Gundam SEED,Mecha,Oct 5 2002 to Sep 27 2003,50,126362,894,819,7.85
93,Mobile Suit Gundam SEED,Military,Oct 5 2002 to Sep 27 2003,50,126362,894,819,7.85
93,Mobile Suit Gundam SEED,Romance,Oct 5 2002 to Sep 27 2003,50,126362,894,819,7.85
93,Mobile Suit Gundam SEED,Sci-Fi,Oct 5 2002 to Sep 27 2003,50,126362,894,819,7.85
93,Mobile Suit Gundam SEED,Space,Oct 5 2002 to Sep 27 2003,50,126362,894,819,7.85
94,Mobile Suit Gundam SEED Destiny,Action,Oct 9 2004 to Oct 1 2005,50,82409,1319,2628,7.28
94,Mobile Suit Gundam SEED Destiny,Drama,Oct 9 2004 to Oct 1 2005,50,82409,1319,2628,7.28
94,Mobile Suit Gundam SEED Destiny,Mecha,Oct 9 2004 to Oct 1 2005,50,82409,1319,2628,7.28
94,Mobile Suit Gundam SEED Destiny,Military,Oct 9 2004 to Oct 1 2005,50,82409,1319,2628,7.28
94,Mobile Suit Gundam SEED Destiny,Romance,Oct 9 2004 to Oct 1 2005,50,82409,1319,2628,7.28
94,Mobile Suit Gundam SEED Destiny,Sci-Fi,Oct 9 2004 to Oct 1 2005,50,82409,1319,2628,7.28
94,Mobile Suit Gundam SEED Destiny,Space,Oct 9 2004 to Oct 1 2005,50,82409,1319,2628,7.28
95,Turn A Gundam,Action,Apr 9 1999 to Apr 14 2000,50,30404,2548,1085,7.73
95,Turn A Gundam,Military,Apr 9 1999 to Apr 14 2000,50,30404,2548,1085,7.73
95,Turn A Gundam,Sci-Fi,Apr 9 1999 to Apr 14 2000,50,30404,2548,1085,7.73
95,Turn A Gundam,Adventure,Apr 9 1999 to Apr 14 2000,50,30404,2548,1085,7.73
95,Turn A Gundam,Space,Apr 9 1999 to Apr 14 2000,50,30404,2548,1085,7.73
95,Turn A Gundam,Drama,Apr 9 1999 to Apr 14 2000,50,30404,2548,1085,7.73
95,Turn A Gundam,Romance,Apr 9 1999 to Apr 14 2000,50,30404,2548,1085,7.73
95,Turn A Gundam,Mecha,Apr 9 1999 to Apr 14 2000,50,30404,2548,1085,7.73
95,Turn A Gundam,Action,Apr 9 1999 to Apr 14 2000,50,30386,2544,1085,7.73
95,Turn A Gundam,Military,Apr 9 1999 to Apr 14 2000,50,30386,2544,1085,7.73
95,Turn A Gundam,Sci-Fi,Apr 9 1999 to Apr 14 2000,50,30386,2544,1085,7.73
95,Turn A Gundam,Adventure,Apr 9 1999 to Apr 14 2000,50,30386,2544,1085,7.73
95,Turn A Gundam,Space,Apr 9 1999 to Apr 14 2000,50,30386,2544,1085,7.73
95,Turn A Gundam,Drama,Apr 9 1999 to Apr 14 2000,50,30386,2544,1085,7.73
95,Turn A Gundam,Romance,Apr 9 1999 to Apr 14 2000,50,30386,2544,1085,7.73
95,Turn A Gundam,Mecha,Apr 9 1999 to Apr 14 2000,50,30386,2544,1085,7.73
96,Mobile Fighter G Gundam,Adventure,Apr 1 1994 to Mar 31 1995,49,49361,1910,1417,7.6
96,Mobile Fighter G Gundam,Comedy,Apr 1 1994 to Mar 31 1995,49,49361,1910,1417,7.6
96,Mobile Fighter G Gundam,Drama,Apr 1 1994 to Mar 31 1995,49,49361,1910,1417,7.6
96,Mobile Fighter G Gundam,MartialArts,Apr 1 1994 to Mar 31 1995,49,49361,1910,1417,7.6
96,Mobile Fighter G Gundam,Mecha,Apr 1 1994 to Mar 31 1995,49,49361,1910,1417,7.6
96,Mobile Fighter G Gundam,Romance,Apr 1 1994 to Mar 31 1995,49,49361,1910,1417,7.6
96,Mobile Fighter G Gundam,Sci-Fi,Apr 1 1994 to Mar 31 1995,49,49361,1910,1417,7.6
96,Mobile Fighter G Gundam,Space,Apr 1 1994 to Mar 31 1995,49,49361,1910,1417,7.6
96,Mobile Fighter G Gundam,Sports,Apr 1 1994 to Mar 31 1995,49,49361,1910,1417,7.6
97,Last Exile,Action,Apr 8 2003 to Sep 30 2003,26,137273,810,768,7.87
97,Last Exile,Sci-Fi,Apr 8 2003 to Sep 30 2003,26,137273,810,768,7.87
97,Last Exile,Adventure,Apr 8 2003 to Sep 30 2003,26,137273,810,768,7.87
98,Mai-HiME,Action,Sep 30 2004 to Mar 31 2005,26,94308,1158,1700,7.51
98,Mai-HiME,Comedy,Sep 30 2004 to Mar 31 2005,26,94308,1158,1700,7.51
98,Mai-HiME,Drama,Sep 30 2004 to Mar 31 2005,26,94308,1158,1700,7.51
98,Mai-HiME,Fantasy,Sep 30 2004 to Mar 31 2005,26,94308,1158,1700,7.51
98,Mai-HiME,Magic,Sep 30 2004 to Mar 31 2005,26,94308,1158,1700,7.51
98,Mai-HiME,Mecha,Sep 30 2004 to Mar 31 2005,26,94308,1158,1700,7.51
98,Mai-HiME,Romance,Sep 30 2004 to Mar 31 2005,26,94308,1158,1700,7.51
98,Mai-HiME,School,Sep 30 2004 to Mar 31 2005,26,94308,1158,1700,7.51
98,Mai-HiME,ShoujoAi,Sep 30 2004 to Mar 31 2005,26,94308,1158,1700,7.51
99,Mai-Otome,Comedy,Oct 7 2005 to Mar 31 2006,26,43277,2078,2370,7.34
99,Mai-Otome,Drama,Oct 7 2005 to Mar 31 2006,26,43277,2078,2370,7.34
99,Mai-Otome,Fantasy,Oct 7 2005 to Mar 31 2006,26,43277,2078,2370,7.34
99,Mai-Otome,Magic,Oct 7 2005 to Mar 31 2006,26,43277,2078,2370,7.34
100,Shin Shirayuki-hime Densetsu PrÃ©tear,Comedy,Apr 4 2001 to Jun 27 2001,13,48289,1943,2683,7.27
100,Shin Shirayuki-hime Densetsu PrÃ©tear,Drama,Apr 4 2001 to Jun 27 2001,13,48289,1943,2683,7.27
100,Shin Shirayuki-hime Densetsu PrÃ©tear,Fantasy,Apr 4 2001 to Jun 27 2001,13,48289,1943,2683,7.27
100,Shin Shirayuki-hime Densetsu PrÃ©tear,Magic,Apr 4 2001 to Jun 27 2001,13,48289,1943,2683,7.27
100,Shin Shirayuki-hime Densetsu PrÃ©tear,Romance,Apr 4 2001 to Jun 27 2001,13,48289,1943,2683,7.27
100,Shin Shirayuki-hime Densetsu PrÃ©tear,Shoujo,Apr 4 2001 to Jun 27 2001,13,48289,1943,2683,7.27
100,Shin Shirayuki-hime Densetsu PrÃ©tear,SuperPower,Apr 4 2001 to Jun 27 2001,13,48289,1943,2683,7.27
101,Air,SliceofLife,Jan 7 2005 to Mar 25 2005,12,236436,429,2175,7.38
101,Air,Supernatural,Jan 7 2005 to Mar 25 2005,12,236436,429,2175,7.38
101,Air,Drama,Jan 7 2005 to Mar 25 2005,12,236436,429,2175,7.38
101,Air,Romance,Jan 7 2005 to Mar 25 2005,12,236436,429,2175,7.38
102,Aishiteruze Babyâ˜…â˜…,Comedy,Apr 3 2004 to Oct 9 2004,26,81655,1328,1605,7.53
102,Aishiteruze Babyâ˜…â˜…,Drama,Apr 3 2004 to Oct 9 2004,26,81655,1328,1605,7.53
102,Aishiteruze Babyâ˜…â˜…,Romance,Apr 3 2004 to Oct 9 2004,26,81655,1328,1605,7.53
102,Aishiteruze Babyâ˜…â˜…,Shoujo,Apr 3 2004 to Oct 9 2004,26,81655,1328,1605,7.53
103,Akazukin Chacha,Adventure,Jan 7 1994 to Jun 30 1995,74,10619,4227,1849,7.46
103,Akazukin Chacha,Comedy,Jan 7 1994 to Jun 30 1995,74,10619,4227,1849,7.46
103,Akazukin Chacha,Fantasy,Jan 7 1994 to Jun 30 1995,74,10619,4227,1849,7.46
103,Akazukin Chacha,Magic,Jan 7 1994 to Jun 30 1995,74,10619,4227,1849,7.46
103,Akazukin Chacha,Romance,Jan 7 1994 to Jun 30 1995,74,10619,4227,1849,7.46
103,Akazukin Chacha,Shoujo,Jan 7 1994 to Jun 30 1995,74,10619,4227,1849,7.46
104,Ayashi no Ceres,Adventure,Apr 20 2000 to Sep 28 2000,24,48339,1941,2492,7.31
104,Ayashi no Ceres,Comedy,Apr 20 2000 to Sep 28 2000,24,48339,1941,2492,7.31
104,Ayashi no Ceres,Horror,Apr 20 2000 to Sep 28 2000,24,48339,1941,2492,7.31
104,Ayashi no Ceres,Psychological,Apr 20 2000 to Sep 28 2000,24,48339,1941,2492,7.31
104,Ayashi no Ceres,Supernatural,Apr 20 2000 to Sep 28 2000,24,48339,1941,2492,7.31
104,Ayashi no Ceres,Drama,Apr 20 2000 to Sep 28 2000,24,48339,1941,2492,7.31
104,Ayashi no Ceres,Romance,Apr 20 2000 to Sep 28 2000,24,48339,1941,2492,7.31
104,Ayashi no Ceres,Shoujo,Apr 20 2000 to Sep 28 2000,24,48339,1941,2492,7.31
105,Boys Be...,SliceofLife,Apr 11 2000 to Jul 4 2000,13,18400,3327,6059,6.5
105,Boys Be...,Comedy,Apr 11 2000 to Jul 4 2000,13,18400,3327,6059,6.5
105,Boys Be...,Romance,Apr 11 2000 to Jul 4 2000,13,18400,3327,6059,6.5
105,Boys Be...,Shounen,Apr 11 2000 to Jul 4 2000,13,18400,3327,6059,6.5
106,Hana yori Dango,Drama,Sep 8 1996 to Aug 31 1997,51,40897,2158,893,7.81
106,Hana yori Dango,Romance,Sep 8 1996 to Aug 31 1997,51,40897,2158,893,7.81
106,Hana yori Dango,School,Sep 8 1996 to Aug 31 1997,51,40897,2158,893,7.81
106,Hana yori Dango,Shoujo,Sep 8 1996 to Aug 31 1997,51,40897,2158,893,7.81
107,Ou Dorobou Jing,Adventure,May 15 2002 to Aug 14 2002,13,30435,2542,2599,7.29
107,Ou Dorobou Jing,Comedy,May 15 2002 to Aug 14 2002,13,30435,2542,2599,7.29
107,Ou Dorobou Jing,Fantasy,May 15 2002 to Aug 14 2002,13,30435,2542,2599,7.29
107,Ou Dorobou Jing,Sci-Fi,May 15 2002 to Aug 14 2002,13,30435,2542,2599,7.29
107,Ou Dorobou Jing,Shounen,May 15 2002 to Aug 14 2002,13,30435,2542,2599,7.29
108,Ou Dorobou Jing in Seventh Heaven,Adventure,Jan 21 2004 to Apr 28 2004,3,10797,4196,2294,7.36
108,Ou Dorobou Jing in Seventh Heaven,Fantasy,Jan 21 2004 to Apr 28 2004,3,10797,4196,2294,7.36
108,Ou Dorobou Jing in Seventh Heaven,Psychological,Jan 21 2004 to Apr 28 2004,3,10797,4196,2294,7.36
108,Ou Dorobou Jing in Seventh Heaven,Comedy,Jan 21 2004 to Apr 28 2004,3,10797,4196,2294,7.36
108,Ou Dorobou Jing in Seventh Heaven,Shounen,Jan 21 2004 to Apr 28 2004,3,10797,4196,2294,7.36
109,Bakuretsu Tenshi,Adventure,Apr 7 2004 to Sep 15 2004,24,58332,1702,4273,6.87
109,Bakuretsu Tenshi,Comedy,Apr 7 2004 to Sep 15 2004,24,58332,1702,4273,6.87
109,Bakuretsu Tenshi,Mecha,Apr 7 2004 to Sep 15 2004,24,58332,1702,4273,6.87
109,Bakuretsu Tenshi,Sci-Fi,Apr 7 2004 to Sep 15 2004,24,58332,1702,4273,6.87
110,Chuuka Ichiban!,Action,Apr 27 1997 to Sep 13 1998,52,13185,3861,1171,7.69
110,Chuuka Ichiban!,Comedy,Apr 27 1997 to Sep 13 1998,52,13185,3861,1171,7.69
110,Chuuka Ichiban!,Drama,Apr 27 1997 to Sep 13 1998,52,13185,3861,1171,7.69
110,Chuuka Ichiban!,Shounen,Apr 27 1997 to Sep 13 1998,52,13185,3861,1171,7.69
111,Corrector Yui,Sci-Fi,Apr 9 1999 to Oct 20 2000,52,10700,4216,4199,6.89
111,Corrector Yui,Adventure,Apr 9 1999 to Oct 20 2000,52,10700,4216,4199,6.89
111,Corrector Yui,Comedy,Apr 9 1999 to Oct 20 2000,52,10700,4216,4199,6.89
111,Corrector Yui,Magic,Apr 9 1999 to Oct 20 2000,52,10700,4216,4199,6.89
112,Chou Henshin Cosprayers,Action,Jan 12 2004 to Mar 1 2004,8,6863,5054,10880,5
112,Chou Henshin Cosprayers,Ecchi,Jan 12 2004 to Mar 1 2004,8,6863,5054,10880,5
112,Chou Henshin Cosprayers,Adventure,Jan 12 2004 to Mar 1 2004,8,6863,5054,10880,5
112,Chou Henshin Cosprayers,Fantasy,Jan 12 2004 to Mar 1 2004,8,6863,5054,10880,5
112,Chou Henshin Cosprayers,Magic,Jan 12 2004 to Mar 1 2004,8,6863,5054,10880,5
112,Chou Henshin Cosprayers,Comedy,Jan 12 2004 to Mar 1 2004,8,6863,5054,10880,5
112,Chou Henshin Cosprayers,SuperPower,Jan 12 2004 to Mar 1 2004,8,6863,5054,10880,5
112,Chou Henshin Cosprayers,Sci-Fi,Jan 12 2004 to Mar 1 2004,8,6863,5054,10880,5
113,Uchuu no Stellvia,Action,Apr 3 2003 to Sep 25 2003,26,19378,3242,1999,7.43
113,Uchuu no Stellvia,Mecha,Apr 3 2003 to Sep 25 2003,26,19378,3242,1999,7.43
113,Uchuu no Stellvia,Romance,Apr 3 2003 to Sep 25 2003,26,19378,3242,1999,7.43
113,Uchuu no Stellvia,Sci-Fi,Apr 3 2003 to Sep 25 2003,26,19378,3242,1999,7.43
113,Uchuu no Stellvia,Space,Apr 3 2003 to Sep 25 2003,26,19378,3242,1999,7.43
114,Sakigake!! Cromartie Koukou,Comedy,Oct 3 2003 to Mar 26 2004,26,99181,1100,612,7.98
114,Sakigake!! Cromartie Koukou,School,Oct 3 2003 to Mar 26 2004,26,99181,1100,612,7.98
114,Sakigake!! Cromartie Koukou,Shounen,Oct 3 2003 to Mar 26 2004,26,99181,1100,612,7.98
115,El Hazard: The Alternative World,Adventure,Jan 8 1998 to Mar 26 1998,13,8911,4551,4203,6.89
115,El Hazard: The Alternative World,Comedy,Jan 8 1998 to Mar 26 1998,13,8911,4551,4203,6.89
115,El Hazard: The Alternative World,Fantasy,Jan 8 1998 to Mar 26 1998,13,8911,4551,4203,6.89
116,El Hazard: The Wanderers,Adventure,Oct 6 1995 to Mar 29 1996,26,13041,3874,3675,7.03
116,El Hazard: The Wanderers,Comedy,Oct 6 1995 to Mar 29 1996,26,13041,3874,3675,7.03
116,El Hazard: The Wanderers,Romance,Oct 6 1995 to Mar 29 1996,26,13041,3874,3675,7.03
116,El Hazard: The Wanderers,Fantasy,Oct 6 1995 to Mar 29 1996,26,13041,3874,3675,7.03
